id;Adresse;Hausnummer;alte_1795_1821;ältere_1770_1795;Hausinhaber;Gassen und Plätze;Grundobrigkeit;Vorstadt;lat;lon;reference;Viertel
587;Wienstraße 570;570;501;288;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1955663;16.3563202;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
588;Wienstraße 571;571;502;289;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1954851;16.3561376;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
589;Wienstraße 572;572;503;290;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1953386;16.355753;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
590;Wienstraße 573;573;504;291;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1950724;16.3552571;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
591;Wienstraße 574;574;505;439;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1948625;16.3550581;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
592;Wienstraße 575;575;506;351;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1952654;16.3551457;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
593;Wienstraße 576;576;507;292;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.195396;16.355361;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
594;Wienstraße 577;577;508;293;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1954812;16.3555956;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
595;Wienstraße 578;578;509;294;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1955821;16.3558124;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
596;Wienstraße 579;579;510;295;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1957157;16.3561599;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
597;Wienstraße 580;580;511;296;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1958385;16.356442;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
598;Wienstraße 581;581;512;297;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1959285;16.3566528;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
599;Wienstraße 582;582;513;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1959909;16.3568087;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
600;Wienstraße 583;583;577;298;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1960493;16.3569483;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
601;Wienstraße 584;584;514;299;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1961394;16.3571681;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
602;Wienstraße 585;585;515;300;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1962265;16.3573893;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
603;Wienstraße 586;586;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1962948;16.3576239;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
604;Wienstraße 587;587;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.19637;16.3578541;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
605;Wienstraße 588;588;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1964403;16.3580917;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
606;Wienstraße 589;589;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1965155;16.3583456;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
607;Trappelgasse 590;590;;;;Trappelgasse;Magistrat der Stadt Wien;Wieden;48.1882576;16.3658886;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
608;Blecherne Thurmgasse 591;591;;;;Blecherne Thurmgasse;Magistrat der Stadt Wien;Wieden;48.1868856;16.3656793;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
609;Altwiedener Hauptstraße 592;592;;;;Altwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1889199;16.3649175;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
610;Franzensgasse 593;593;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1936391;16.3613138;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
611;Franzensgasse 594;594;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1938351;16.3609129;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
612;Franzensgasse 595;595;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1939489;16.3606783;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
613;Franzensgasse 596;596;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1940835;16.3603858;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
614;Franzensgasse 597;597;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1942003;16.3601007;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
615;Franzensgasse 598;598;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1942974;16.360261;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
616;Franzensgasse 599;599;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1941627;16.3605357;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
617;Franzensgasse 600;600;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.194042;16.3607837;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
618;Franzensgasse 601;601;;;;Franzensgasse;Magistrat der Stadt Wien;Wieden;48.1939272;16.3610346;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
619;Altwiedener Hauptstraße 1;1;454;90;;Altwiedener Hauptstraße;Herrschaft Konradswörth;Wieden;48.1992257;16.3667997;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
